Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Tomb of Itzcoliuhqui	twofistedtales	tomb_of_itzcoliuhqui_2ft	Site	Four Monarchs	Ancient Feng Shui Site	2	{mon}{mon}{mag}	{mon}{mag}{mag}		1	8	Uncommon	tomb itzcoliuhqui ancient	Unique. Turn to play an Edge at -1 cost. +1 Body for each Edge you control.	
Tommy Gun	twofistedtales	tommy_gun_2ft	State	Unaligned	State	1						Common	tommy gun	Weapon. Play on a Character. Unturn this card when an opponent's Character is smoked. Turn to inflict 1 damage on a Character at this location.	
Tong Hatchetman	twofistedtales	tong_hatchetman_2ft	Character	Eaters of the Lotus	Red Scorpion Hood	3	{lot}{lot}	{lot}	4			Common	tong hatchetman red scorpion hood	Assassinate. If unturned, this card may attack a Character without turning once during your Main Shot.	
Tools Of The Trade	twofistedtales	tools_of_the_trade_2ft	State	Ascended	State	1	{asc}{asc}					Uncommon	tool of the trade	Subject Character gains Assassinate. If subject is a <Hood>, it gains Stealth and takes no damage from Sites and States.	
Tortured by Madness!	twofistedtales	tortured_by_madness_2ft	Event	Purists	Event	1	{pur}{mag}{mag}					Common	torture by madness	Target player must divide his or her hand into three parts. Look at all the parts, and force target to discard all the cards in one of them.	
Tough as Nails	twofistedtales	tough_as_nails_2ft	Event	Dragons	Event	0	{dra}					Common	tough nail	Target a Character and flip a coin until it comes up heads :: Target gains Toughness: X until the end of the turn. X= the number of flips.	
Twisted Horror	twofistedtales	twisted_horror_2ft	Character	Purists	Madness Spirit	3	{pur}	{pur}	4			Uncommon	twisted horror madness spirit	Toughness: 3 against cards controlled by players who control Edges.	
Ubermensch	twofistedtales	ubermensch_2ft	Character	Architects of the Flesh	Superior Soldier	4	{arc}{arc}	{arc}	6			Uncommon	ubermensch superior soldier	Gains Toughness: 1 until the end of the turn when a 0-cost card is played.	
Vincent ""The Jackal" Benilli	twofistedtales	vincent_the_jackal_benilli_2ft	Character	Ascended	Lodge Hood Mastermind	4	{asc}{asc}	{asc}	6			Rare	vincent jackal benilli lodge hood mastermind	Unique. All other <Hood> Characters you control gain Stealth.	
Voice of the Unnameable	twofistedtales	voice_of_the_unnameable_2ft	Character	Purists	Maniacal Mastermind	2	{pur}{pur}{pur}	{pur}{mag}	3			Uncommon	voice unnameable maniacal mastermind	Unique. Immediately return"Sir Arthur Broome"to its owner's hand when this card enters play. Turn and pay X Power :: Smoke all other Characters whose Fighting is less than or equal to X.	
Wild Gorillas	twofistedtales	wild_gorillas_2ft	Character	Jammers	Primitive Monkeys	3	{jam}	{jam}	4			Common	wild gorilla primitive monkey	When this card is smoked, you may return a <Monkey> card other than"Wild Gorillas"from your smoked pile to your hand.	
X-Ray Specs	twofistedtales	xray_specs_2ft	State	Jammers	Weird Science State	0	{jam}{tek}					Uncommon	x ray spec weird science	Schtick. When subject Character turns to attack, you may look at target opponent's hand. Characters attacking cards you control cannot use Ambush, Stealth, and Assassinate.	
Xitllali	twofistedtales	xitllali_2ft	Character	Four Monarchs	Darkness High Priestess	4	{mon}{mon}	{mon}{mag}	6			Rare	xitllali darkness high priestess	Unique. Once per turn, you may pay 1 Power to cancel all opponents' Characters and States at this location until the end of the turn.	
Year of the Monkey	twofistedtales	year_of_the_monkey_2ft	Event	Jammers	Event	2	{jam}{jam}{jam}					Rare	year monkey	One-Shot. Target opponent sets aside his or her hand. Look through target's deck for an equal number of cards, put them in target's hand, and reshuffle. At the start of that player's turn, target must discard either his or her hand or the set-aside hand; the other becomes his or her hand.	
Yuen Sheng	twofistedtales	yuen_sheng_2ft	Character	Eaters of the Lotus	Red Scorpion Mastermind	2	{lot}{lot}	{lot}	2			Rare	yuen sheng red scorpion mastermind	Unique. Stealth. When this card enters play, look at every opponent's hand, and choose a card from each one. Set these cards aside. They are still part of those players' hands, but cannot be played or discarded while he is in play.	
Zeppelin	twofistedtales	zeppelin_2ft	State	Architects of the Flesh	State	1	{arc}{arc}					Common	zeppelin	Vehicle. Subject Character gains Mobility. Smoke subject when this card leaves play. Turn to inflict 3 damage on target Site at this location, and 1 damage on all Characters other than subject at this location.	
