Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Single-Action Devolver	shurikensandsixguns	singleaction_devolver_ssg	State	Jammers	Weird Gun State	1	{jam}{jam}		0	0	0	Uncommon	single action devolver weird gun	Weapon. Enters play with 6 counters on it. Add a counter at the start of your turn. Turn, target a Character at this location, and remove counters equal to target's cost :: Until it leaves play, target's printed Fighting is 1 and it has the designator <Monkey>.	
Six-Gun	shurikensandsixguns	sixgun_ssg	State	Unaligned	State	1			0	0	0	Common	six gun	Weapon. Play on a Character during any Main Shot. Subject gains +4 damage to Characters.	
Skin and Darkness Bats	shurikensandsixguns	skin_and_darkness_bats_ssg	Character	Four Monarchs	Netherworld Horrors	1		{mon}	1	0	0	Common	skin darkness bat netherworld horror	Sacrifice to give target Character -2 damage until the end of the turn.	
Song, The Little Dragon	shurikensandsixguns	song_the_little_dragon_ssg	Character	Syndicate	Heir Apparent	4	{syn}{syn}{tek}	{syn}{tek}{chi}	6	0	0	Rare	song little dragon heir apparent	Unique. Takes -X damage from any source. X= half the damage inflicted, rounded up.	
Steam-Powered Tricycle	shurikensandsixguns	steampowered_tricycle_ssg	State	Jammers	Weird Science State	1	{jam}{jam}{tek}		0	0	0	Common	steam powered tricycle weird science	Vehicle. Subject Character inflicts +3 damage. Characters with exactly two designators in their title cannot intercept subject.	
Strange Ore	shurikensandsixguns	strange_ore_ssg	Event	Purists	Event	0	{pur}		0	0	0	Uncommon	strange ore	Discard X cards and target X unrevealed Sites :: Reveal those Sites. If any of them are Unique, gain 1 Power.	
Street Sweepers	shurikensandsixguns	street_sweepers_ssg	Character	Syndicate	Enhanced Martial Artists	2		{syn}{tek}{chi}	2	0	0	Common	street sweeper enhanced martial artist		
Swift Eagle	shurikensandsixguns	swift_eagle_ssg	Character	Dragons	Brave Warrior	4	{dra}{dra}{dra}	{dra}{chi}	7	0	0	Rare	swift eagle brave warrior	Unique. Independent. Discard a Feng Shui Site to cancel an Event which targets this card.	
Texas Jack Cody	shurikensandsixguns	texas_jack_cody_ssg	Character	Ascended	Lodge Ranger	5	{asc}{asc}{asc}	{asc}	8	0	0	Rare	texas jack cody lodge ranger	Unique. Pay 1 Power prior to combat with target Character intercepting him :: Smoke target.	
The Golden Spike	shurikensandsixguns	the_golden_spike_ssg	Event	Unaligned	Railroad Event	1			0	0	0	Rare	golden spike railroad	One-Shot. Play if you have at least three columns in your Site structure. You may immediately play a card from your smoked pile at no cost, regardless of type.	
The Honorable Earl Mason	shurikensandsixguns	the_honorable_earl_mason_ssg	Character	Ascended	Hangin' Judge	2	{asc}{asc}	{asc}	2	0	0	Rare	honorable earl mason hanging judge	Unique. Turn, target a Character, and pay that Character's cost :: Smoke target.	
The Insidious Dr. Fermat	shurikensandsixguns	the_insidious_dr_fermat_ssg	Character	Purists	Mad Mathemagician Mastermind	4	{pur}{pur}	{pur}{mag}{mag}	6	0	0	Rare	insidious dr fermat mad mathemagician mastermind	Unique. Independent. When he enters combat, immediately cancel all Characters he is in combat with and States they are the subject of until the end of combat.	
The Jackson Gang	shurikensandsixguns	the_jackson_gang_ssg	Character	Dragons	Heroic Outlaws	3	{dra}{dra}{dra}	{dra}	5	0	0	Uncommon	jackson gang heroic outlaw	Unique. When this card damages the target of its attack, steal 1 Power from the target's controller.	
The Seven	shurikensandsixguns	the_seven_ssg	Character	Dragons	Roving Heroes	7	{dra}{dra}{dra}	{dra}{chi}	8	0	0	Rare	seven roving hero	Unique. Independent. Not affected by opponents' Events, Sites, Edges, and States.	
The Silent Cowboy	shurikensandsixguns	the_silent_cowboy_ssg	Character	Guiding Hand	Six-Gun Shaolin	4	{han}{han}	{han}	6	0	0	Rare	silent cowboy six gun shaolin	Unique. Pay 1 Power :: This card takes no damage from interceptors until the end of the turn.	
The Steam Laundry Company	shurikensandsixguns	the_steam_laundry_company_ssg	Site	Feng Shui Site	Feng Shui Site	0			0	1	5	Rare	steam laundry company	Unique. Turn to heal a non-Unique Site.	
The Willow Bends...	shurikensandsixguns	the_willow_bends_ssg	Event	Guiding Hand	Event	0	{han}	{han}	0	0	0	Common	willow bend	Play when a card is damaged, but not removed from play :: Heal that card.	
Thunder Bird	shurikensandsixguns	thunder_bird_ssg	Character	Four Monarchs	Mighty Spirit	4	{mon}{mon}{mon}	{mon}	4	0	0	Rare	thunder bird mighty spirit	Unique. +X Fighting. X= the number of Feng Shui Sites in play.	
Thunder in the West	shurikensandsixguns	thunder_in_the_west_ssg	Event	Four Monarchs	Event	1	{mon}{mon}{mon}		0	0	0	Uncommon	thunder west	Each player must choose one non-Site card he or she controls :: Toast the chosen cards.	
Thunder Stick	shurikensandsixguns	thunder_stick_ssg	State	Four Monarchs	Gun State	1	{mon}{mon}		0	0	0	Common	thunder stick gun	Weapon. Subject Character inflicts +3 damage while this card is unturned. Turn and maintain to give +1 damage to all your Characters while they are at this location.	
Triad Punks	shurikensandsixguns	triad_punks_ssg	Character	Syndicate	Wired Hoods	1		{syn}{tek}	1	0	0	Common	triad punk wired hood		
Two-Headed Horror	shurikensandsixguns	twoheaded_horror_ssg	State	Eaters of the Lotus	Demon State	2	{lot}{lot}		0	0	0	Uncommon	two headed horror demon	Toast It. Play on a Character and choose another Character with lower Fighting :: Smoke the chosen Character. Subject gains the chosen Character's rules text.	
University Library	shurikensandsixguns	university_library_ssg	Site	Feng Shui Site	Feng Shui Site	0			0	1	7	Common	university library	Turn :: Put a card from your hand face-up on this card. You may play it as if it were in your hand, but cannot discard it, and it is not in play. Toast the face-up card when you lose control of University Library or when you use this ability again.	
Wall Running	shurikensandsixguns	wall_running_ssg	State	Syndicate	State	1	{syn}{chi}		0	0	0	Uncommon	wall running	Subject Character cannot be intercepted by Characters whose cost is less than or equal to subject's.	
Whispers in the Dark	shurikensandsixguns	whispers_in_the_dark_ssg	State	Purists	State	0	{pur}		0	0	0	Common	whisper dark	Subject Character gains -4 damage while at the same location as a Character you control.	
Wild Spirits	shurikensandsixguns	wild_spirits_ssg	Character	Purists	Free-Range Constructs	2	{pur}	{pur}{mag}	2	0	0	Common	wild spirit free range construct	Turn to exchange the locations of two Sites controlled by one player. This may change the target of an attack.	
Yippee-Yi-Yo-Kiii-YAAAH!	shurikensandsixguns	yippeeyiyokiiiyaaah_ssg	Event	Unaligned	Event	0			0	0	0	Uncommon	yippee yi yo kiii yaaah	One-Shot. You must have at least two resources each from two different factions in your pool to play this card. Gain X Power, where X= the number of columns in your Site structure.	
Yosef Halevi	shurikensandsixguns	yosef_halevi_ssg	Character	Dragons	Kabalist Sorcerer	3	{dra}{dra}{dra}	{dra}{mag}	4	0	0	Rare	yosef halevi kabalist sorcerer	Unique. Independent. Twice a turn, you may pay 1 Power to give this card +3 Fighting until the end of the turn.	
