Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Spit and Baling Wire	darkfuture	spit_and_baling_wire_df	Event	High Tech	Event	0	{tek}		0	0	0	Common	spit baling wire	Return a Vehicle, Weapon, or {tek} State in your smoked pile to play on a Character you control. At the end of the turn, toast that State, even if it is in your smoked pile.	
Superior Mastery	darkfuture	superior_mastery_df	Edge	Guiding Hand	Edge	1	{han}		0	0	0	Uncommon	superior mastery	You may play States on cards you control during any Main Shot.	
Tank Commander	darkfuture	tank_commander_df	Character	Architects of the Flesh	BuroMil Officer	3	{arc}{arc}	{arc}	4	0	0	Uncommon	tank commander buro mil officer	You may play <Tank> States on this card at -1 cost. +1 Fighting and Tactics while the subject of a <Tank> State.	
Temporal Realignment	darkfuture	temporal_realignment_df	Event	Purists	Event	1	{pur}{pur}		0	0	0	Rare	temporal realignment	Toast It. Toast X cards from your smoked pile to shuffle X cards from your smoked pile into your deck.	
The Dogs of War	darkfuture	the_dogs_of_war_df	Character	Architects of the Flesh	Veteran Soldiers	3	{arc}	{arc}	4	0	0	Common	dog war veteran soldier	+1 Fighting while you control a <Battleground> Site.	
The Pinnacles	darkfuture	the_pinnacles_df	Site	Feng Shui Site	Feng Shui Site	0			0	1	8	Rare	pinnacle	Unique. Place a counter on this card at the end of a successful attack you declared. Remove 3 counters :: Gain 1 Power.	
Thing with a 1000 Tongues (DF)	darkfuture	thing_with_a_1000_tongues_df	Character	Architects of the Flesh	Abhorrent Abomination	6	{arc}{tek}{tek}{tek}{tek}	{arc}	11	0	0	Rare	thing 1000 tongues abhorrent abomination	Unique. Toughness: 2. Regenerate. At the beginning of your Main Shot, sacrifice another Character. If you cannot, turn this card.	
Thunder Swordsman	darkfuture	thunder_swordsman_df	Character	Four Monarchs	Netherworld Knight	3	{mon}	{mon}	4	0	0	Uncommon	thunder sword man netherworld knight	Guts while he is the subject of a <Sword> State.	
Training Camp	darkfuture	training_camp_df	Site	Unaligned	Battleground Site	1			0	0	5	Uncommon	training camp battleground	Any player who seizes this card gains 2 Power. If Training Camp is in your front row, turn it to return a <Soldier> Character from your smoked pile to your hand.	
Tunneler Drone	darkfuture	tunneler_drone_df	Character	Architects of the Flesh	Arcanowave Robot	5	{arc}{arc}{tek}	{arc}{tek}	7	0	0	Uncommon	tunneler drone arcanowave robot	Toughness: 1. May attack back row Sites. The rules text of any Site targeted by Tunneler Drone in an attack is canceled until the end of the attack.	
Ursus	darkfuture	ursus_df	Character	Ascended	Reascended Bear	5	{asc}{asc}{asc}{tek}{tek}	{asc}	9	0	0	Rare	ursus reascended bear	Unique. Takes no damage from damaged cards.	
Vivisection Agenda	darkfuture	vivisection_agenda_df	Event	Architects of the Flesh	Event	0	{arc}{arc}		0	0	0	Uncommon	vivisection agenda	Limited. Until the end of the turn, gain 1 Power when you sacrifice a card.	
Void Sorcerer	darkfuture	void_sorcerer_df	Character	Purists	Mysterious Geomancer	3	{pur}	{pur}{mag}	4	0	0	Common	void sorcerer mysterious geomancer	Target a Site when Void Sorcerer enters play :: Treat that Site's rules text as if it were blank while Void Sorcerer is in play.	
Yung Chang	darkfuture	yung_chang_pr	Character	Guiding Hand	Master of the Gardeners	5	{han}{han}{han}	{han}{chi}{chi}	8	0	0	Promo	yung chang master gardener	Unique. Choose a Site you control when Yung Chang enters play. That Site generates an additional Power until you lose control of it. Pay 1 Power to heal a Site.	
Zen Logician	darkfuture	zen_logician_df	Character	Purists	Esoteric Numerologist	2	{pur}	{pur}{mag}	2	0	0	Common	zen logician esoteric numerologist	Your hand size is reduced by 1. Generates 1 Power during your Establishing Shot.	
