Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Simon Draskovic	netherworld2	simon_draskovic_n2	Character	Architects of the Flesh	Cyborg Monster Hunter	4	{arc}{arc}{arc}{tek}	{arc}	7			Rare	simon draskovic cyborg monster hunter	Unique. Toughness: 3 against {mag} cards.	
Skin and Darkness Ravagers	netherworld2	skin_and_darkness_ravagers_n2	Character	Four Monarchs	Netherworld Horrors	3	{mon}{mon}{mag}	{mon}	3			Common	skin darkness ravager netherworld horror	Stealth. +2 damage against Characters.	
Smart Gun	netherworld2	smart_gun_n2	State	High Tech	State	1	{tek}{tek}					Common	smart gun	Weapon. Subject Character inflicts +2 damage. When subject inflicts combat damage on a Character, you may inflict 1 damage on all Characters of your choice that share a designator with that Character.	
Spirit Pole	netherworld2	spirit_pole_n2	Edge	Four Monarchs	Edge	2	{mon}{mon}					Uncommon	spirit pole	Once each Main Shot, you may play a State from your smoked pile onto a card you control. States with a printed cost of 0 are +1 cost when played in this manner. Turn Spirit Pole to play a Pagoda Site at -1 cost.	
Storm Riders	netherworld2	storm_riders_n2	Character	Four Monarchs	Thunder Warriors	3	{mon}{mag}	{mon}{mag}	4			Uncommon	storm rider thunder warrior	During an attack that targets a card you control, you may play Storm Riders at -2 cost if you control a <Thunder> Character, or at normal cost otherwise. At the end of that attack, return Storm Riders to your hand if they are still in play.	
Sunless Sea Ruins	netherworld2	sunless_sea_ruins_n2	Site	Feng Shui Site	Netherworld Feng Shui Site					1	10	Uncommon	sunless sea ruin netherworld	Your hand size is increased by 1. You cannot discard cards during your Establishing Shot unless you skip Power generation.	
Suong Xa	netherworld2	suong_xa_n2	Character	Dragons	Netherworld Hero	4	{dra}{dra}{dra}	{dra}	6			Rare	suong xa netherworld hero	Unique. Independent. Play at -2 cost when an opponent who controls at least 4 Power-generating Sites plays or seizes a Site. Once per turn, you may inflict 3 damage on Suong Xa :: She gains Guts until the end of the turn.	
Supercomputer	netherworld2	supercomputer_n2	Edge	High Tech	Edge	2	{tek}{tek}					Uncommon	super computer	Unique. During your draw phase, you may choose to draw 3 cards instead of the number you would normally draw.	
Swarm of Teeth	netherworld2	swarm_of_teeth_n2	Character	Architects of the Flesh	Abomination Horde	3	{arc}{arc}	{arc}	2			Uncommon	swarm tooth abomination horde	Ambush. Cannot be sacrificed. Not a legal subject for States. If this card is in your smoked pile, it is not affected by any effects that would put it in your hand or in play, except that it returns to play when you play a"Swarm of Teeth".	
Swiss Banker	netherworld2	swiss_banker_n2	Character	Ascended	Pledged Financier	2	{asc}	{asc}	1			Common	swiss banker pledged financier	Turn Swiss Banker to gain 1 Power. When you have no Power, immediately smoke Swiss Banker.	
Tangram Alley	netherworld2	tangram_alley_n2	Site	Feng Shui Site	Netherworld Feng Shui Site					1	7	Uncommon	tangram alley netherworld	+X Body. When Tangram Alley is revealed or seized, choose an opponent and a resource. X= the number of that resource in that player's pool. X cannot exceed 7.	
Temple of Boundless Meditation	netherworld2	temple_of_boundless_meditation_n2	Site	Guiding Hand	Netherworld Feng Shui Site	3	{han}{han}{han}	{han}{chi}{chi}		1	7	Rare	temple boundless meditation netherworld	Unique. Your hand size is increased by 1 for each <Senshi> <Chamber> Site in play. Turn and maintain to give target <Monk>, <Master>, or <Martial> <Artist> Character +3 Fighting.	
That Which Does Not Kill Me...	netherworld2	that_which_does_not_kill_me_n2	Event	Dragons	Event	0	{dra}{dra}					Uncommon	that which do not kill me	Play when target Character is damaged by a single source. Until the end of the turn, that Character gains Guts and inflicts +X damage. X= the amount of damage inflicted on the Character by that source.	
The Baron	netherworld2	the_baron_n2	Character	Four Monarchs	Masked Avenger	4	{mon}{mon}		6			Rare	baron masked avenger	Unique. Ambush and +2 damage against <Thunder> Characters. When an opponent spends 4 or more Power at once, you may play The Baron at -2 cost, or at no cost if he or she spent 6 or more Power.	
The Bound	netherworld2	the_bound_n2	Character	Eaters of the Lotus	Netherworld Horror	3	{lot}{lot}{lot}		3			Rare	bound netherworld horror	Unique. Mobility. +3 damage. Cannot turn to heal. Inflict 1 damage on any Character that enters combat with The Bound if"The Strangled Scream"is in play.	
The Burning King	netherworld2	the_burning_king_n2	Character	Eaters of the Lotus	Demon Lord	6	{lot}{lot}{lot}{lot}		14			Rare	burning king demon lord	Unique. You cannot play this card or return it to play if you are closest to victory. Any opponent may discard two cards with a combined cost no less than his current Fighting to take control of him.	
The Dis-Timed	netherworld2	the_distimed_n2	Character	Unaligned	Netherworld Rabble	2			2			Common	dis timed netherworld rabble	Generates 1 Power during your Establishing Shot if you control more <Netherworld> cards than any opponent. Only one "The Dis-Timed" may generate Power each turn.	
The Displaced	netherworld2	the_displaced_n2	Character	Unaligned	Netherworld Rabble	1			1			Common	displaced netherworld rabble	When The Displaced are smoked, you may toast a card in any opponent's smoked pile. When an opponent forces you to discard The Displaced, you may smoke any card that opponent controls.	
The Eastern King	netherworld2	the_eastern_king_pr	Character	Ascended	Lodge Mastermind	7	{asc}{asc}{asc}{asc}	{asc}	11			Promo	eastern king lodge mastermind	Unique. Uncopyable. Not a legal target for Events. When you play him, and at the start of each turn, he gains the rules text of target <Lodge> Character until the target leaves play or the end of the turn.	
The Golden Gunman	netherworld2	the_golden_gunman_n2	Character	Dragons	Magic Hero	5	{dra}{dra}	{dra}{mag}	8			Rare	golden gun man magic hero	Unique. Independent. Not a legal target for Events. If The Golden Gunman turns to attack, other Characters you control cannot turn to attack with him.	
The Hub	netherworld2	the_hub_n2	Site	Ascended	Netherworld Site	3	{asc}{asc}{asc}	{asc}		2	10	Rare	hub netherworld	Unique. Turn and pay 1 Power to look at target opponent's hand.	
The Junkyard	netherworld2	the_junkyard_pr	Site	Unaligned	Netherworld Site	3		{mag}{tek}{chi}		1	9	Promo	junkyard netherworld	Unique. Turn the Junkyard during an attack that targets a card at this location :: Play a Character or a Weapon, Vehicle or {tek} State at -1 cost.	
The New Heroes	netherworld2	the_new_heroes_n2	Edge	Dragons	Edge	1	{dra}{dra}{dra}					Uncommon	new hero	Unique. All Unique {dra} Characters you control gain Toughness: 1 against combat damage.	
The Prof	netherworld2	the_prof_n2	Character	Dragons	Netherworld Mastermind	3	{dra}{dra}	{dra}{dra}{tek}	1			Rare	prof netherworld mastermind	Unique. Not affected by Events. Turn to unturn target Character.	
The Prof's Gambit	netherworld2	the_profs_gambit_n2	Event	Dragons	Event	1	{dra}{dra}	{tek}				Uncommon	prof gambit	Play when you are either attacking or being attacked by a player who is closer to victory than you. Target one of his or her Characters :: that Character gains -X Fighting until the end of the turn. X= its current Fighting minus one.	
The Strangled Scream	netherworld2	the_strangled_scream_n2	Character	Eaters of the Lotus	Netherworld Horror	5	{lot}{lot}{lot}		8			Rare	strangled scream netherworld horror	Unique. Turn, target a Character in an opponent's smoked pile, and pay Power equal to its cost :: Return target to play under your control.	
The Twisted Gardens	netherworld2	the_twisted_gardens_n2	Site	Eaters of the Lotus	Netherworld Demon Site	2	{lot}{lot}	{lot}		1	5	Uncommon	twisted garden netherworld demon	Unique. Toughness: 1. All <Demon>, <Ghost> and <Spirit> cards you control inflict +1 damage. Smoke this card if "Guiyu Zui" leaves play. While you control "Guiyu Zui", this card gains +3 Body.	
Thunder Champion	netherworld2	thunder_champion_n2	Character	Four Monarchs	Netherworld Commandant	4	{mon}{mon}	{mon}	5			Uncommon	thunder champion netherworld commandant	When Thunder Champion inflicts 3 or more combat damage on a Feng Shui Site during an attack you declared, you may seize that Site.	
Thunder Initiate	netherworld2	thunder_initiate_n2	Character	Four Monarchs	Netherworld Sorcerer	2	{mon}	{mon}{mag}	2			Common	thunder initiate netherworld sorcerer	Turn and target a <Thunder> attacker :: that Character inflicts +2 damage until the end of the turn.	
Thunder Knights	netherworld2	thunder_knights_n2	Character	Four Monarchs	Netherworld Soldiers	2		{mon}	2			Common	thunder knight netherworld soldier	No Max. (You may have more than 5 copies of this card in a deck.) When this card is smoked by an opponent, target <Thunder> Character you control gains +1 Fighting until the end of the turn.	
Thunder Lance	netherworld2	thunder_lance_n2	State	Four Monarchs	State	2	{mon}{mon}					Common	thunder lance	Weapon. Subject Character inflicts +2 damage. While subject is the only attacker, it gains Ambush.	
Thunder on Thunder	netherworld2	thunder_on_thunder_n2	Event	Dragons	Event	1	{dra}					Uncommon	thunder	Toast all Edges.	
Thunder Pagoda	netherworld2	thunder_pagoda_n2	Site	Four Monarchs	Netherworld Site	3	{mon}{mon}	{mon}{mag}		1	8	Rare	thunder pagoda netherworld	Unique. Turn when you declare an attack :: Until the end of the attack, either all <Thunder> attackers gain +1 Fighting, or one <Thunder> attacker gains +1 Fighting for each <Thunder> attacker.	
Thunder Squire	netherworld2	thunder_squire_n2	Character	Four Monarchs	Netherworld Warrior	1	{mon}	{mon}	1			Common	thunder squire netherworld warrior	Sacrifice Thunder Squire to return a <Thunder> <Thunder> Character from your smoked pile to play.	
Thunder Valkyries	netherworld2	thunder_valkyries_n2	Character	Four Monarchs	Warrior Maidens	2	{mon}{mon}	{mon}	2			Uncommon	thunder valkyries warrior maiden	Thunder Valkyries gain +2 Fighting until the end of the turn in which they enter play.	
Violet Senshi Chamber	netherworld2	violet_senshi_chamber_n2	Site	Guiding Hand	Netherworld Site	2	{han}	{han}		1	6	Uncommon	violet senshi chamber netherworld	Unique. Turn, target a Character in an opponent's smoked pile and a Character you control :: your Character gains the rules text of the smoked Character until the end of the turn.	
Waterfall Sanctuary	netherworld2	waterfall_sanctuary_n2	Site	Feng Shui Site	Feng Shui Site					1	7	Common	waterfall sanctuary	Turn to smoke a State on a Character at this location. If you controlled the Character at that time, you may draw a card.	
White Senshi Chamber	netherworld2	white_senshi_chamber_n2	Site	Guiding Hand	Netherworld Site	2	{han}	{han}		1	6	Uncommon	white senshi chamber netherworld	Unique. Provides {chi}{chi} for each <Senshi> <Chamber> Site you control. All <Senshi> <Chamber> Sites gain Regenerate.	
Wind on the Mountain	netherworld2	wind_on_the_mountain_n2	Event	Guiding Hand	Event	X	{han}{han}					Uncommon	wind mountain	Toast It. Return X Events from your smoked pile to your hand.	
Wu Ming Yi	netherworld2	wu_ming_yi_n2	Character	Dragons	Repentant Demon	4	{dra}{dra}{dra}	{dra}{lot}{mag}	6			Rare	wu ming yi repentant demon	Unique. Regenerate. When Wu Ming Yi smokes a Character in combat, it gains +1 Fighting until it leaves play.	
Yellow Senshi Chamber	netherworld2	yellow_senshi_chamber_n2	Site	Guiding Hand	Netherworld Site	2	{han}	{han}		1	6	Uncommon	yellow senshi chamber netherworld	Unique. Turn to redirect 1 damage from any source to any target.	
