Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Thunder Captain	7masters	thunder_captain_7m	Character	Four Monarchs	Netherworld Knight	4	{mon}{mon}	{mon}	5	0	0	Common	thunder captain netherworld knight	Gain 1 Power if Thunder Captain inflicts combat damage on the target of his attack. Gain 1 Power if Thunder Captain is removed from play by an opponent's Event.	
Thunder Inquisitor	7masters	thunder_inquisitor_7m	Character	Four Monarchs	Netherworld Sorcerer	2	{mon}	{mon}{mag}	2	0	0	Common	thunder inquisitor netherworld sorcerer	Turn and maintain and choose a Character :: That Character inflicts -X damage. X= Thunder Inquisitor's Fighting at the time you turned him.	
Ting Ting's Bandits	7masters	ting_tings_bandits_7m	Character	Dragons	Righteous Hoods	3	{dra}	{dra}	4	0	0	Common	ting bandit righteous hood	"When this card inflicts combat damage on a Site, the Site's controller reveals a card from his or her hand. You may force him or her to discard either that card, or a random one from the rest of his or her hand. This effect is not cumulative."	
Tom Donovan	7masters	tom_donovan_pr	Character	Dragons	Hard-Boiled Detective	3	{dra}{dra}	{dra}	4	0	0	Promo	tom donovan hard boiled detective	Unique.	
Tranquil Persuader	7masters	tranquil_persuader_7m	Character	Guiding Hand	Mastermind	3	{han}{han}	{han}{chi}	1	0	0	Uncommon	tranquil persuader mastermind	Turn and maintain to take control of target Character. This ability ceases to be maintained if the Power in your pool is less than or equal to the Character's cost.	
Uncontrolled Mutation	7masters	uncontrolled_mutation_7m	Event	Architects of the Flesh	Event	1	{arc}{arc}		0	0	0	Common	uncontrolled mutation	Not cumulative. Double target Character's Fighting until the end of the turn. Smoke target at the end of the turn.	
Underworld Gateway	7masters	underworld_gateway_7m	State	Eaters of the Lotus	State	0	{lot}{lot}{lot}		0	0	0	Uncommon	underworld gateway	"You may play exactly one ""Underworld Gateway"" on an opponent's Site when you seize or burn a Site that player controls. If you control three ""Underworld Gateway"", you win the game. Reload: Discard a Feng Shui Site."	
Unexpected Rescue	7masters	unexpected_rescue_7m	Event	Seven Masters	Event	0	{sev}		0	0	0	Common	unexpected rescue	Play during an attack against a card you control. Reveal cards from the top of your deck until you either reveal a Character or have revealed five cards. Play that Character at no cost if you have sufficient resources. Reshuffle. The Character cannot be sacrificed. Put it on top of your deck at the end of the attack if it is still in play.	
Wah-Shan Clan Warriors	7masters	wahshan_clan_warriors_7m	Character	Seven Masters	Martial Arts Students	1		{sev}{chi}	1	0	0	Common	wah shan clan warrior martial art student		
Wall of a Thousand Eyes	7masters	wall_of_a_thousand_eyes_7m	Site	Feng Shui Site	Netherworld Feng Shui Site	0			0	1	7	Common	wall thousand eye netherworld	"Characters attacking Sites you control cannot use Ambush, Stealth, Superleap, or Tactics."	
Wandering Monk	7masters	wandering_monk_7m	Character	Guiding Hand	Martial Artist	2		{han}	3	0	0	Uncommon	wandering monk martial artist	"Unique. If you are closer to victory than all opponents at the end of a turn, smoke Wandering Monk."	
Wandering Swordsman	7masters	wandering_swordsman_7m	Character	Dragons	Heroic Warrior	3	{dra}{dra}	{dra}	3	0	0	Uncommon	wandering sword man heroic warrior	Independent. +3 damage during any turn in which an attack you declared failed.	
Wing of the Crane	7masters	wing_of_the_crane_7m	Event	Chi	Event	1	{chi}{chi}{chi}		0	0	0	Common	wing crane	Smoke target Character. Return it to play under its owner's control at the end of the next player's turn if it is still in the smoked pile.	
Wolf Clan Hunters	7masters	wolf_clan_hunters_7m	Character	Ascended	Transformed Animals	2		{asc}	2	0	0	Common	wolf clan hunter transformed animal	#NAME?	
Wondrous Illusion	7masters	wondrous_illusion_7m	Event	Seven Masters	Event	2	{sev}{mag}		0	0	0	Uncommon	wondrous illusion	Heal all Sites you control and smoke all States on them. Turn all Feng Shui Sites you both own and control face-down and rearrange your Sites. This cannot move a Site to a position that was not previously occupied. This may change the target of an attack.	
Wu Bin of Turtle Island	7masters	wu_bin_of_turtle_island_7m	Character	Dragons	Wandering Sorcerer	3	{dra}{dra}{dra}	{dra}{mag}	4	0	0	Rare	wu bin turtle island wandering sorcerer	"Unique. Independent. When you play him from your hand, look through your deck for any card and put it in your hand."	
Wu Man Kai	7masters	wu_man_kai_7m	Character	Seven Masters	Master of Wudang Mountain	5	{sev}{sev}	{sev}{chi}{mag}	9	0	0	Rare	wu man kai master wudang mountain	"Unique. Once per turn, you may discard a card to cancel a Character until the end of the turn. Once per turn, you may discard 2 cards to cancel a Site, Edge, or State until the end of the turn."	
Wudang Monk	7masters	wudang_monk_7m	Character	Seven Masters	Martial Artist	3	{sev}	{sev}{chi}	4	0	0	Common	wudang monk martial artist	"Once per turn, you may copy the rules text of a non-Unique Character to this card until the end of the turn."	
Wudang Mountain	7masters	wudang_mountain_7m	Site	Seven Masters	Feng Shui Site	2	{sev}	{sev}{chi}{mag}	0	1	8	Uncommon	wudang mountain	"Unique. Turn to remove one or two damage from a Character you control, and inflict one damage on an opponent's Character."	
Xiang Kai	7masters	xiang_kai_7m	Character	Eaters of the Lotus	Poison Clan Chieftain	4	{lot}{lot}{lot}	{lot}{mag}	4	0	0	Rare	xiang kai poison clan chieftain	"Unique. When Xiang Kai turns to attack, you must inflict 2 damage each to target Character and target Site."	
