Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
The Withering of Souls	empireofevil	the_withering_of_souls_eoe	Event	Eaters of the Lotus	Event	1	{lot}{mag}					Common	withering soul	Play only if you control a {mag} Character. Inflict three damage each on exactly three target Characters controlled by the same player. (You cannot play this card if there are not three targets.)	
The Wrath of Kong	empireofevil	the_wrath_of_kong_eoe	Character	Jammers	Big Angry Monkey	5	{jam}{jam}{jam}{tek}	{jam}{tek}	8			Rare	wrath kong big angry monkey	Unique. This card's damage cannot be reduced. You may seize or burn any Site this card inflicts combat damage on. (You can only burn Feng Shui Sites.)	
Thingshot	empireofevil	thingshot_eoe	State	Jammers	State	0	{jam}{jam}					Uncommon	thingshot	Weapon. Play on a Site. Turn and sacrifice a Character or a State :: Inflict 2 damage on target Character.	
Tunnel King	empireofevil	tunnel_king_eoe	Character	Jammers	Rebel Techie	2	{jam}	{jam}{tek}	2			Common	tunnel king rebel techie	May attack back-row Sites. Any Site damaged by this card is cancelled until either that Site leaves play or its controller pays 2 Power to cancel this effect.	
Uncertainty Spirit	empireofevil	uncertainty_spirit_eoe	Character	Purists	Enigmatic Construct	4	{pur}{pur}{mag}	{pur}	6			Uncommon	uncertainty spirit enigmatic construct	When this card would enter combat with the target of its attack, you may change the target of its attack to any Character or Site at that location. (Including back-row Sites)	
Under the Knife	empireofevil	under_the_knife_eoe	State	Eaters of the Lotus	State	0	{lot}{lot}{lot}					Common	under knife	Not Cumulative. Subject Character gains -1 Fighting, +4 damage and the designator <Eunuch>.	
Underworld Contacts	empireofevil	underworld_contacts_eoe	Event	Syndicate	Event	0	{syn}					Common	underworld contact	Turn target Character. Turn 3 influence :: Reload this card.	
Underworld Coronation	empireofevil	underworld_coronation_eoe	Event	Eaters of the Lotus	Event	3	{lot}{lot}{lot}{lot}					Rare	underworld coronation	One-Shot. Target a Character :: Smoke all Characters except target.	
Unholy Legionnaires	empireofevil	unholy_legionnaires_eoe	Character	Eaters of the Lotus	Undead Soldiers	2	{lot}	{lot}	2			Common	unholy legionnaire undead soldier	+1 Fighting while you control a <Sorcerer> Character. At the end of an attack in which an opponent’s Character was smoked, you may play exactly one Unholy Legionnaires from your hand or smoked pile at -1 cost. This card's rules text is active in your hand and smoked pile.	
Vitality Shunt	empireofevil	vitality_shunt_eoe	Event	Purists	Event	0	{pur}					Common	vitality shunt	Toast a Feng Shui Site you control that is not being attacked :: Smoke target Character.	
Weeping Willows	empireofevil	weeping_willows_eoe	Site	Feng Shui Site	Feng Shui Site					1	8	Uncommon	weeping willow	Limited. If this Site is in your front row, any Feng Shui Site to its immediate left generates 1 additional Power.	
Whelps	empireofevil	whelps_eoe	Character	Ascended	Young Transformed Wolves	1		{asc}	1			Common	whelp young transformed wolf	Once per turn, while this card is attacking you may choose a bold-faced ability currently possessed by another attacker :: until the end of the attack this card copies that bold-faced ability, at its current value (if any).	
Willow Warriors	empireofevil	willow_warriors_eoe	Character	Guiding Hand	Army of the Treetops	1		{han}{chi}	1			Common	willow warrior army treetop	Uncopyable. Superleap against opponents who are closer to victory than you.	
Wisdom of the Owl	empireofevil	wisdom_of_the_owl_eoe	Character	Ascended	Lodge Archivist	1	{asc}	{asc}	1			Common	wisdom owl lodge achivist	Your hand size is increased by 1. When you discard a card, you may place it on the bottom of your deck instead of your toasted pile. (This still counts as discarding it.)	
Withering Touch	empireofevil	withering_touch_eoe	State	Magic	State	0	{mag}{mag}					Common	withering touch	Not Cumulative. Play on a {mag} Character. Subject gains +1 Fighting. When subject inflicts combat damage on a card while subject is attacking, inflict 2 damage on that card at the end of the turn.	
Wriggling Skin Suit	empireofevil	wriggling_skin_suit_eoe	Event	Four Monarchs	Darkness Event	0	{mon}{mag}					Uncommon	wriggling skin suit	Toast a Character in your smoked pile :: Target Character gains +1 Fighting and the rules text of the toasted Character until the end of the turn.	
Xin Ji Yang	empireofevil	xin_ji_yang_eoe	Character	Eaters of the Lotus	Center of the Lotus	4	{lot}{lot}{lot}{lot}	{lot}{lot}{mag}	6			Promo	xin ji yang center lotus	Unique. Regenerate. +2 Fighting for each <Eunuch> or <Petal> Character you control.	
Xin Ji Yang (EOE)	empireofevil	xin_ji_yang_eoe_promo	Character	Eaters of the Lotus	Center of the Lotus	4	{lot}{lot}{lot}{lot}	{lot}{lot}{mag}	6			Promo	xin ji yang center lotus	Unique. Regenerate. +2 Fighting for each <Eunuch> or <Petal> Character you control.	
Yuan Chonguan	empireofevil	yuan_chonguan_eoe	Character	Guiding Hand	Mastermind of War	3	{han}{han}{han}	{han}{chi}	4			Rare	yuan chonguan mastermind war	Unique. Once per turn, you may choose up to X Character at this location :: Those characters cease intercepting. X = the number of Sites at this location.	
Zen Ritualist	empireofevil	zen_ritualist_eoe	Character	Purists	Abstract Geomancer	2		{pur}{mag}	2			Common	zen ritualist abstract geomancer	When this card attacks, you may swap the front-row Site with the back-row Site at that location. This may change the target of the attack.	
