Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Spider vs. Mantis	shaolinshowdown	spider_vs_mantis_ss	Event	Ascended	Event	1	{asc}{asc}					Uncommon	spider v mantis	Faceoff. Turn a Character you control and target an opponent's Character with Fighting no lower than two less than yours. The winner may look at the top 5 cards of the loser's deck, put one on the bottom, and return the others in any order.	
Student of the Dragon	shaolinshowdown	student_of_the_dragon_ss	Character	Dragons	Martial Artist	1		{dra}	1			Common	student dragon martial artist	Independent. If a card at this location is attacked, Student of the Dragon must be declared as an interceptor.	
Superior Kung Fu	shaolinshowdown	superior_kung_fu_ss	Event	Guiding Hand	Event	0	{han}{han}					Common	super ior kung fu	Not cumulative. Target a Character that is about to enter combat with a Character with a higher Fighting :: Target gains +2 Fighting until the end of the turn.	
Sword Dance	shaolinshowdown	sword_dance_ss	Event	Guiding Hand	Event	1	{han}{han}					Uncommon	sword dance	You may move each Weapon from Characters you control to any other Character you control. All <Swordsman> Characters who are now the subject of a <Sword> State gain +1 Fighting until the end of the turn.	
Sword of the Master	shaolinshowdown	sword_of_the_master_pr	State	Unaligned	State	2						Promo	sword master	Unique. Subject Character gains +3 Fighting. When subject enters combat with a Character, all Fighting and damage bonuses on that Character are canceled until the end of combat.	
Swordsman	shaolinshowdown	swordsman_ss	Character	Guiding Hand	Foot Soldier	1		{han}	1			Common	sword man foot soldier		
TacOps Troopers	shaolinshowdown	tacops_troopers_ss	Character	Architects of the Flesh	BuroMil Elite	4	{arc}{arc}	{arc}	6			Uncommon	tac op trooper buro mil elite	Tactics. TacOps Troopers gains Mobility while there is a <Battleground> Site in play.	
Temple of the Monkey King	shaolinshowdown	temple_of_the_monkey_king_ss	Site	Feng Shui Site	Feng Shui Site					1	8	Uncommon	temple monkey king	Turn and target a Character attacking a card at this location :: Until the end of the turn, cancel target's effects and rules text.	
Temple of the Shaolin Dragon	shaolinshowdown	temple_of_the_shaolin_dragon_ss	Site	Guiding Hand	Feng Shui Site	3	{han}{han}{han}	{han}{han}{chi}		1	8	Rare	temple shaolin dragon	Unique. Uncopyable. All {han} Characters you control gain +1 Fighting. If you have another Feng Shui Site in your front row, players who do not control a <Netherworld> Site cannot attack this card.	
The Dragon Unyielding	shaolinshowdown	the_dragon_unyielding_ss	Event	Guiding Hand	Event	0	{han}{han}{han}{han}					Rare	dragon unyielding	Limited. Play when a Unique Character you control smokes a Unique Character by inflicting combat damage :: Gain 3 Power.	
The Eastern King	shaolinshowdown	the_eastern_king_ss	Character	Ascended	Lodge Mastermind	7	{asc}{asc}{asc}{asc}	{asc}	11			Rare	eastern king lodge mastermind	Unique. Uncopyable. Not a legal target for Events. When you play him, and at the start of each turn, he gains the rules text of target <Lodge> Character until the target leaves play or the end of the turn.	
The Fox Outfoxed	shaolinshowdown	the_fox_outfoxed_ss	State	Chi	State	2	{chi}					Uncommon	fox outfoxed	May not be played on a Feng Shui Site. You gain all Power gained or generated from subject card.	
The Inner Fire	shaolinshowdown	the_inner_fire_ss	Edge	Four Monarchs	Edge	0	{mon}					Uncommon	inner fire	All <Fire> Characters you control provide {chi}, and may not be taken control of by opponents.	
The Unspoken Name	shaolinshowdown	the_unspoken_name_ss	Character	Ascended	Lodge Chairperson	3	{asc}{asc}{asc}{asc}{asc}	{asc}{asc}	6			Rare	unspoken name lodge chairperson	Unique. Cannot turn to attack. Turn to give Stealth until the end of the turn to any number of Characters whose total cost does not exceed 7.	
Three Sectional Staff	shaolinshowdown	three_sectional_staff_ss	State	Unaligned	State	1						Uncommon	three sectional staff	Weapon. Subject Character inflicts +1 damage, or +2 if it has the designator <Martial>. When subject enters combat, flip a coin. Heads: subject inflicts an additional +1 damage this combat, and flip again.	
Ti Kan	shaolinshowdown	ti_kan_ss	Character	Eaters of the Lotus	Metal Demon	3	{lot}{lot}{lot}{mag}	{lot}	5			Uncommon	ti kan metal demon	Toughness: 1 against {tek} cards. +1 damage against {tek} cards.	
Tiger Hook Swords	shaolinshowdown	tiger_hook_swords_ss	State	Unaligned	State	1						Common	tiger hook sword	Weapon. Subject Character inflicts +2 damage. If subject is a <Swordsman>, draw a card when subject smokes a Character by inflicting combat damage.	
Tiger vs. Crane	shaolinshowdown	tiger_vs_crane_ss	Event	Ascended	Event	1	{asc}{asc}					Uncommon	tiger v crane	Faceoff. Turn a Character you control and target an opponent's Character with Fighting no lower than two less than yours. The winner may inflict 1 damage on up to 3 different cards controlled by the loser.	
Tong Su Yin	shaolinshowdown	tong_su_yin_ss	Character	Guiding Hand	Master of the Snake Style	5	{han}{han}{han}	{han}{chi}	4			Rare	tong su yin master snake style	Unique. Tong Su Yin's Fighting is increased by the number of cards in your hand.	
Tsung Jin	shaolinshowdown	tsung_jin_ss	Character	Guiding Hand	Master of the Crane Style	5	{han}{han}{han}	{han}{chi}	7			Rare	tsung jin master crane style	Unique. When Tsung Jin turns to attack, choose up to X Characters :: The chosen Characters may not intercept Tsung Jin during this attack. X= the number of States on Tsung Jin.	
Two Dragons Inn	shaolinshowdown	two_dragons_inn_ss	Site	Unaligned	Site	2				1	7	Rare	two dragon inn	Unique. At the end of each player's turn, that player loses one Power if he or she controls any Characters and did not declare an attack.	
Underworld Contract	shaolinshowdown	underworld_contract_ss	Edge	Eaters of the Lotus	Edge	0	{lot}{lot}{lot}					Uncommon	underworld contract	Limited. Place a counter on Underworld Contract when an attack declared against you fails. Turn and remove X counters to play a <Demon> card at -X cost.	
Walk of a Thousand Steps	shaolinshowdown	walk_of_a_thousand_steps_ss	State	Chi	State	2	{chi}{chi}					Uncommon	walk thousand step	Not cumulative. Subject Character takes -X damage from any source. X= half the damage inflicted, rounded up.	
Web of the Spider	shaolinshowdown	web_of_the_spider_ss	Character	Ascended	Lodge Mastermind	2	{asc}	{asc}	2			Uncommon	web spider lodge mastermind	Gain 1 Power when an opponent plays a card at reduced cost.	
Wei Fong-Yi	shaolinshowdown	wei_fongyi_ss	Character	Guiding Hand	Master of the Fox Style	4	{han}{han}{han}	{han}{chi}	7			Rare	wei fong yi master fox style	Unique. When Wei Fong-Yi enters combat with a Character, you may choose one State on that Character, and either smoke it or take control of it and place it on Wei Fong-Yi.	
Year of the Snake	shaolinshowdown	year_of_the_snake_ss	Event	Ascended	Event	3	{asc}{asc}{asc}					Uncommon	year snake	One-Shot. Play when you are attacking a Site :: Change the target of all your attackers to any one legal card.	
Yen Fan	shaolinshowdown	yen_fan_ss	Character	Guiding Hand	Pledged Traitor	4	{han}{han}{han}	{han}{asc}	6			Rare	yen fan pledged traitor	Unique. Superleap. Not affected by Stealth.	
Yen Song	shaolinshowdown	yen_song_ss	Character	Ascended	Shaolin Traitor	4	{asc}{asc}{asc}	{asc}{han}	6			Rare	yen song shaolin traitor	Unique. Stealth. Not affected by Superleap.	
Zheng Yi Quan	shaolinshowdown	zheng_yi_quan_ss	Character	Dragons	Kung Fu Master	6	{dra}{dra}{dra}{dra}	{dra}{chi}	10			Rare	zheng yi quan kung fu master	Unique. Guts. All <Student> Characters you control gain +1 fighting.	
