Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Three Days to Retirement	criticalshift	three_days_to_retirement_cs	State	Dragons	Cop State	1	{dra}					Uncommon	three day retirement cop	Limited. Schtick. All effects that could legally target subject Character must target it if they target any Character you control.	
Triumphant Heroes	criticalshift	triumphant_heroes_cs	Event	Dragons	Event	0	{dra}{dra}					Common	triumphant hero	Return a non-Unique foundation Character from your smoked pile to play.	
True Believer	criticalshift	true_believer_cs	Character	Purists	Indoctrinated Pawn	1		{pur}{mag}	1			Common	true believer indoctrinated pawn	When this card leaves play, you may give target Character -1 damage until the end of the turn.	
Turbo Boost	criticalshift	turbo_boost_cs	Event	Jammers	Event	0	{jam}{tek}					Common	turbo boost	Limited. Until the end of the turn, target Character gains Mobility and +2 damage.	
Turing Machine	criticalshift	turing_machine_cs	Character	Jammers	Chi-Hating Silicon	3	{jam}	{jam}	4			Common	turing machine chi hating silicon	When a Site is smoked or burned, this card gains +1 Fighting until it leaves play.	
Twelve Thousand Skulls	criticalshift	twelve_thousand_skulls_cs	Edge	Eaters of the Lotus	Edge	2	{lot}{lot}					Uncommon	twelve thousand skull	Unique. When an opponent's Character is smoked, you may give a Character you control +1 Fighting until it leaves play.	
Wailing Apparition	criticalshift	wailing_apparition_cs	Character	Eaters of the Lotus	Vengeful Ghost	1		{lot}{mag}	1			Common	wailing apparition vengeful ghost	Turn and maintain and target an opponent's Character :: Target cannot be healed.	
Willow Step	criticalshift	willow_step_cs	Event	Chi	Event	0	{chi}{chi}					Uncommon	willow step	Reload: 1. Target a Character that is about to enter combat :: Target gains Toughness: 2 until the end of combat.	
Xin Ji Yang (CS)	criticalshift	xin_ji_yang_cs	Character	Eaters of the Lotus	Evil Princess	4	{lot}{lot}	{lot}{mag}{mag}	5			Rare	xin ji yang evil princess	Unique. When this card turns to attack, inflict 1 damage each on up to X target cards. X= the number of {mag} cards you control.	
Xu Mei, The Dragon	criticalshift	xu_mei_the_dragon_cs	Character	Syndicate	Cybernetic Martial Arts Master	7	{syn}{syn}{syn}{syn}{tek}	{syn}{tek}{chi}	8			Rare	xu mei dragon cybernetic martial art master	Unique. Ambush. Other Characters you control cannot be intercepted.	
Zero-G Sumo	criticalshift	zerog_sumo_cs	Character	Syndicate	Enhanced Colonist	3	{syn}{tek}	{syn}{tek}	4			Uncommon	zero g sumo enhanced colonist	Toughness: X. X= the number of Unique and Limited Sites controlled by opponents.	
Zheng Yi Quan (CS)	criticalshift	zheng_yi_quan_cs	Character	Dragons	Master of the World	7	{dra}{dra}{dra}{dra}{dra}	{dra}{dra}{chi}	10			Rare	zheng yi quan master world	Unique. Guts. Your opponents cannot generate effects from Feng Shui Sites, but you do so as if you controlled those Sites. (This does not allow you to reveal unrevealed Sites.)	
Zhu Maichen	criticalshift	zhu_maichen_cs	Character	Guiding Hand	Martial Arts Mastermind	4	{han}{han}	{han}{chi}	6			Rare	zhu maichen martial art mastermind	Unique. When this card enters combat with a Character, you may inflict damage equal to that Character's cost on any other Character at this location.	
