Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Scorched Earth	flashpoint	scorched_earth_fp_400	Edge	Architects of the Flesh	Edge	1	{arc}					Uncommon	scorched earth	Limited. Place a counter on Scorched Earth when you burn a site or when a site you control is burned. Your hand size increases by the number of counters on Scorched Earth.	
Scrappy Kid	flashpoint	scrappy_kid_fp_400	Character	Dragons	Martial Arts Prodigy	1	{dra}	{dra}	1			Uncommon	scrappy kid martial art prodigy	Independent. Never inflicts more than 1 point of damage. Cannot be intercepted.	
Shan Tsu	flashpoint	shan_tsu_fp_400	Character	Guiding Hand	Shaolin Master	5	{han}{han}	{han}{chi}	7			Rare	shan tsu shaolin master	Unique. Damage inflicted on Shan Tsu by intercepting characters that have fewer than two resource conditions is reduced to 0.	
Shaolin Surprise	flashpoint	shaolin_surprise_fp_400	Event	Guiding Hand	Event	0	{han}{han}					Common	shaolin surprise	If you don't already control target State, pay 1 Power to take control of it. You may remove target State from its current subject and place it on any legal subject in play. If the original subject is still in play at the end of the turn, the State returns to it.	
Silver Jet	flashpoint	silver_jet_fp_400	Character	Dragons	Secret Warrior	5	{dra}{dra}	{dra}{mon}	8			Rare	silver jet secret warrior	Unique. Any time during any turn in which an <Ice> Character you control is smoked by an opponent, you may play this card at –X cost. X = the cost of that Ice Character.	
Slo Mo Vengeance	flashpoint	slo_mo_vengeance_fp_400	Event	Dragons	Event	X	{dra}					Common	slo mo vengeance	Play during any Main Shot. Play X Weapon or <Gun> States at no cost from your smoked pile onto a Character you control.	
Smart Missile	flashpoint	smart_missile_fp_400	Edge	High Tech	Edge	1	{tek}					Common	smart missile	Comes into play turned. Turn and sacrifice to inflict 6 points of damage on target turned site, or on target character that is the subject of a vehicle State.	
Sniper Nest	flashpoint	sniper_nest_fp_400	Site	Unaligned	Battleground Site	0				0	4	Common	sniper nest battleground	If Sniper Nest is in your front row, you may turn it to inflict 2 points of damage on a character that has just turned to change location. Any player who seizes this site gains 1 Power.	
Spawn of the New Flesh	flashpoint	spawn_of_the_new_flesh_fp_400	Character	Architects of the Flesh	Unstable Abomination	3	{arc}	{arc}	X			Uncommon	spawn new flesh unstable abomination	Unique. Ambush. X = the number of columns in your site structure.	
Spirit Pole	flashpoint	spirit_pole_fp_400	Edge	Four Monarchs	Edge	2	{mon}{mon}					Uncommon	spirit pole	Once per turn, you may play a State from your smoked pile, at normal cost, on a card you control. When played with Spirit Pole, 0-cost States cost 1. Turn Spirit Pole to play a Pagoda site at -1 cost.	
Stolen Police Car	flashpoint	stolen_police_car_fp_400	State	Dragons	State	0	{dra}{dra}					Common	stolen police car	Vehicle. During an attack, you may turn Stolen Police Car and flip a coin. Heads: subject character gains Superleap and +2 Fighting until the end of the attack. Tails: return subject character to its owner's hand.	
Student of the Shark	flashpoint	student_of_the_shark_fp_400	Character	Ascended	Pledged Hood	2		{asc}	2			Common	student shark pledged hood	Inflicts +1 damage on damaged characters and damaged sites.	
Stunt Man	flashpoint	stunt_man_fp_400	Character	Dragons	Gutsy Hombre	3		{dra}	3			Common	stunt man gutsy hombre	Guts. If an opponent plays an Event during your turn, Stunt Man gains Independent until he leaves play.	
Supercomputer	flashpoint	supercomputer_fp_400	Edge	High Tech	Edge	2	{tek}{tek}					Uncommon	super computer	Unique. When you draw cards during your establishing shot, you may choose to draw 3 cards instead of the number of cards you would ordinarily draw.	
Tank Warfare	flashpoint	tank_warfare_fp_400	Edge	High Tech	Edge	1	{tek}					Uncommon	tank warfare	<Tank> Characters and Characters that are the subject of <Tank> States cannot turn to attack Sites if two or more players control such Characters. Turn :: Play a <Tank> State from your smoked pile at -1 cost	
The Home Front	flashpoint	the_home_front_fp_400	Site	Unaligned	Battleground Site	1				0	3	Uncommon	home front battleground	If The Home Front is in your front row, your sites gain +2 Body. Any player who seizes this site gains 2 Power.	
The Underground	flashpoint	the_underground_fp_400	Event	Jammers	Event	1	{jam}{jam}	{jam}				Uncommon	underground	Play when you declare an attack. Pick a designator. Characters with that designator may not intercept this attack.	
Thunder Champion	flashpoint	thunder_champion_fp_400	Character	Four Monarchs	Netherworld Commandant	4	{mon}{mon}	{mon}	5			Uncommon	thunder champion netherworld commandant	If a feng shui site takes 3 or more points of damage inflicted by Thunder Champion in combat in an attack you declared, you may seize that site.	
Ting Ting's Gambit	flashpoint	ting_tings_gambit_fp_400	Event	Dragons	Event	0	{dra}	{dra}				Common	ting gambit	Play Ting Ting's Gambit after an attack you declared fails. For the duration of the turn, you may declare subsequent attacks as if all your characters had the ability Independent.	
Too Much Monkey Business	flashpoint	too_much_monkey_business_fp_400	Event	Jammers	Event	0	{jam}					Common	too much monkey business	Limited. Play any time during your turn in response to an Event played by an opponent. You may play a character at -2 cost; that character gains Guts and Independent until the end of the turn.	
Total War	flashpoint	total_war_fp_400	Event	Architects of the Flesh	Event	0	{arc}					Uncommon	total war	Play in response to an opponent turning a character to attack. All unturned characters controlled by that opponent become turned and join the attack. No characters can turn in response to Total War.	
Turtle Island	flashpoint	turtle_island_fp_400	Site	Feng Shui Site	Feng Shui Site					1	8	Common	turtle island	Turtle Island cannot be damaged or removed from play by Events played by opponents. Cannot be burned.	
Underworld Presence	flashpoint	underworld_presence_fp_400	Edge	Eaters of the Lotus	Edge	1	{lot}					Uncommon	underworld presence	No character may turn to heal itself.	
Vile Prodigy	flashpoint	vile_prodigy_fp_400	Character	Eaters of the Lotus	Infant Demon	2	{lot}{mag}	{lot}	2			Common	vile prodigy infant demon	Regenerate. At the end of any turn in which this card damaged the target of its attack it gains +1 Fighting until it leaves play.	
Virtuous Hood	flashpoint	virtuous_hood_fp_400	Character	Guiding Hand	Martial Artist	4	{han}{han}	{han}	6			Uncommon	virtuous hood martial artist	When Virtuous Hood turns to attack, take a point of Power from the pool of the player with the most Power and give it to the player with the least Power.	
Wandering Monk	flashpoint	wandering_monk_fp_400	Character	Guiding Hand	Martial Artist	2		{han}	3			Uncommon	wandering monk martial artist	Unique. If you are closer to fulfilling victory conditions than all of your opponents at the end of a turn, Wandering Monk is smoked.	
We Know Where You Live	flashpoint	we_know_where_you_live_fp_400	Event	Ascended	Event	0	{asc}					Uncommon	we know where you live	Play during your turn to look at target opponent's hand. You may inflict 1 point of damage on any card he or she controls that shares a designator with a card in his or her hand. For every three cards damaged in this way you gain 2 Power.	
White Ninja	flashpoint	white_ninja_fp_400	Character	Unaligned	Assassin	6			7			Rare	white ninja assassin	Unique. Stealth. Ambush. Special abilities of a character or site targeted by White Ninja in an attack are cancelled until the end of the turn.	
Who's the Big Man Now?!	flashpoint	whos_the_big_man_now_fp_400	Event	Dragons	Event	0	{dra}{dra}					Common	who big man now	Toast It. For the duration of the turn, target character's Fighting score is increased by the number of cards controlled by an opponent of your choice. The number of feng shui sites you need for victory is increased by one.	
Wing of the Crane	flashpoint	wing_of_the_crane_fp_400	Event	Chi	Event	1	{chi}{chi}{chi}					Uncommon	wing crane	Target a Character :: Smoke Target. Return target to play under its owner's control at the end of the next player's turn if it is still in the smoked pile.	
Xiaoyang Yun	flashpoint	xiaoyang_yun_fp_400	Character	Guiding Hand	Spy Mastermind	3	{han}{han}	{han}	3			Rare	xiaoyang yun spy mastermind	Unique. During your turn, opponents may not play Events that require resources you have in your pool.	
Yakuza Enforcer	flashpoint	yakuza_enforcer_fp_400	Character	Unaligned	Killer Hood	3			4			Common	yakuza enforcer killer hood	Yakuza Enforcer takes no damage from cards you own. You may not redirect damage to Yakuza Enforcer.	
Year of the Rat	flashpoint	year_of_the_rat_fp_400	Event	Magic	Event	2	{mag}{mag}					Uncommon	year rat	Play anytime, except during an attack, to switch two target players' positions at the gaming table. You may only play a single Year of the Rat card in any game.	
